customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,address,city,state,zip_code,occupation,income,credit_score,marital_status,education,customer_segment,registration_date,customer_lifetime_value,has_mobile_app,paperless_billing,referral_source,risk_score
cc69ba79-2de9-49bf-85b3-64e2bba64c16,Marie,Tran,Male,1976-05-30,49,marymatthews@example.org,(378)898-8524,841 Byrd Points,Nancyborough,NH,93989,Retired,16262,728,Widowed,Doctorate,Standard,2019-12-31,1133,True,False,Agent,27.78
2f3c9aa9-94de-4658-80f6-1d95c029d423,Jasmin,Ramirez,Male,1961-05-30,64,nnolan@example.org,355.696.7071x69448,00407 Jenkins Drive Apt. 106,Tanyaton,NV,80096,Lawyer,30764,674,Married,Bachelor's Degree,Standard,2021-10-24,638,False,False,Friend,78.37
f52e37e5-16fc-4f61-8d04-c6151becb406,Breanna,Warren,Male,1986-05-31,39,gregoryhoffman@example.net,942-573-4497x99251,5475 Huff Squares Apt. 710,Jacobshire,WA,91708,Engineer,53800,833,Divorced,High School,Basic,2019-05-30,758,True,False,Website,55.7
1e91ee97-194d-4a8c-887e-58616db91288,Deborah,Lawrence,Male,1991-05-31,34,fsteele@example.com,585-236-0174,25600 Martinez Courts Suite 677,Dylantown,NV,14984,Nurse,82606,706,Single,Bachelor's Degree,Standard,2025-05-05,920,False,True,Website,44.36
d684eccb-4135-4cff-9be4-1dfcb80f49f7,Nicole,Johnston,Female,1946-05-31,79,bgarcia@example.org,001-350-964-2729x9043,6227 Douglas Keys Suite 316,New Carl,NY,40999,Retired,23613,715,Married,Bachelor's Degree,Premium,2025-05-18,2717,True,True,Other,1.99
38fc35a9-795d-46c1-8907-a95f306385d8,Joseph,Olson,Female,1980-05-30,45,robert46@example.com,320.536.9061x55026,97312 Laura Spring Apt. 667,Sullivanmouth,LA,86482,Driver,30317,793,Single,Trade School,Premium,2018-06-09,703,True,True,Website,6.61
bf678a77-70b2-4ccc-af55-c5a30a820ce5,Jimmy,Reid,Female,2000-05-30,25,eric16@example.net,335-532-8617x805,7321 Nicholas Valley,Mathewsside,MS,39378,Sales Representative,55911,636,Married,Associate Degree,Standard,2020-11-27,1431,True,False,Agent,61.01
d8151075-1a9f-490f-9ac1-c770af178b6e,Marilyn,Anderson,Female,1981-05-30,44,stewartanthony@example.org,001-955-670-5295x0868,23599 Rios Island Suite 926,West Ryan,AZ,50685,Lawyer,53533,790,Single,High School,Basic,2022-12-12,1266,True,False,Friend,89.87
96d7f157-6265-423b-a3b5-6dc6fbc16abb,Matthew,Reed,Male,1979-05-31,46,christopher97@example.net,(919)537-8495x312,5801 Henderson Estate Apt. 346,South Joshuafurt,CA,42423,Tradesperson,111889,700,Single,Doctorate,Basic,2019-06-14,2743,False,True,Other,89.4
4fce05d9-e1c6-4ece-9049-fb122a0eae21,Holly,Moon,Female,1984-05-30,41,john22@example.net,970-381-0148x129,89437 Spencer Track Apt. 268,South Karenbury,AL,95898,Driver,96184,733,Married,High School,Basic,2018-07-05,3771,False,False,Website,21.15
7a93212b-48a8-4120-bed3-cdc0d50f1241,Melissa,Morris,Male,1978-05-31,47,riveradestiny@example.net,7812403340,056 Matthew Row,Patrickshire,OR,05486,Service Worker,17690,692,Married,Bachelor's Degree,Standard,2022-11-08,3691,False,True,Website,97.81
fa71ddd8-e278-4bf3-a950-54db2aedba80,Suzanne,Strickland,Female,1992-05-30,33,davisjacqueline@example.net,360-421-2467x6428,836 Brett Viaduct Suite 988,Brendamouth,PA,10311,Tradesperson,18905,765,Widowed,High School,Basic,2024-05-04,827,False,False,Other,39.03
9cd765a6-3fc1-4c9d-a982-bfef73a906c9,Paul,Atkins,Male,1982-05-31,43,aaronwalker@example.net,365-565-7166x578,9950 Young Parkway,Robertsville,MO,35978,Teacher,34349,731,Married,Bachelor's Degree,Standard,2020-11-14,667,False,False,Advertisement,5.4
4cc4cbf5-22c5-4496-ac51-7dcee313745a,Allison,Thomas,Male,1981-05-30,44,james22@example.org,4728487641,95574 Stephens Crest,Lake Marcushaven,ID,76078,Nurse,18153,725,Married,Bachelor's Degree,Premium,2020-02-16,880,False,True,Other,76.54
6f3de9da-c538-4efe-8531-53f0cd21de8d,Nicole,Johnson,Male,1996-05-30,29,miguelschultz@example.com,(478)285-9881,656 Gregory Shores Suite 276,East John,ND,31428,Self-employed,53541,752,Single,Associate Degree,Basic,2018-12-27,1345,False,True,Website,34.75
2d180219-fed8-4703-b0a4-b5f62a5baa02,Grant,Peterson,Female,1957-05-30,68,david39@example.net,+1-955-378-0228x017,2945 Dennis Lights,Josephbury,WI,48310,Student,47842,721,Single,Doctorate,Basic,2023-01-29,797,True,False,Friend,85.99
ac509329-fa87-46ab-84c7-6dd680b40682,Joshua,Mcknight,Female,1980-05-30,45,heather91@example.org,001-932-631-8667x9066,2011 Kenneth Plaza Apt. 843,Mathisburgh,MO,02839,Student,128587,787,Single,Bachelor's Degree,Standard,2023-12-16,5886,True,False,Advertisement,74.82
af4aef03-2325-46ea-b7da-27e0ccb5a9c3,Dawn,Griffin,Male,1986-05-31,39,wfloyd@example.com,+1-633-442-2539x3922,7727 King Mission Suite 021,Jacobville,LA,69488,Accountant,240826,850,Divorced,Associate Degree,Standard,2020-07-28,1020,False,True,Agent,77.36
88983e24-1dcd-477b-a9fc-171fd54b3866,Wanda,Perez,Female,1991-05-31,34,olopez@example.net,(587)788-4204x7598,7069 Felicia Fall Suite 320,West Lance,CO,55510,Business Owner,347346,716,Single,High School,Standard,2023-05-26,757,False,False,Other,2.22
8b5b1e99-c14c-46c0-9341-6fa76dec1c9c,Janet,Wells,Female,1977-05-30,48,robert77@example.net,+1-718-498-6361x39594,85723 Ali Center,New Juanborough,NM,64387,Government Employee,66516,850,Single,Master's Degree,Basic,2022-05-28,5134,False,False,Website,44.55
97c8e1e3-d63e-4c18-9e5a-cde27bf5ebbe,Devin,Leonard,Female,1974-05-31,51,wware@example.com,001-399-277-9178x22008,42866 Randall Island,West Tracyshire,MA,14614,Teacher,147360,674,Widowed,Bachelor's Degree,Basic,2020-03-07,686,True,False,Website,58.38
b79041ba-7626-480c-b29b-3e5e186e7e80,Brandi,Fischer,Male,1983-05-31,42,cunninghamraymond@example.org,+1-908-600-4587x2422,5294 Melissa Key Apt. 719,Mooremouth,CA,24099,IT Professional,32997,576,Divorced,Bachelor's Degree,High-Risk,2022-12-23,2022,False,True,Friend,76.83
c2287e75-a289-4dfb-a23b-6869a922bbc2,Michelle,Scott,Female,1979-05-31,46,markblackburn@example.com,(777)277-3426x587,104 Greene Glens,South Ritaland,SC,90380,IT Professional,76787,822,Divorced,High School,Standard,2022-10-21,918,True,True,Agent,12.33
3bc2862e-d29a-43a9-9ba4-41225c61d361,Michelle,Johnson,Male,1964-05-30,61,qmiller@example.net,+1-307-946-6697x472,43566 Kimberly Street,East Ericborough,MS,75581,Sales Representative,35183,665,Single,Master's Degree,Standard,2021-01-04,1202,True,True,Website,95.22
c8967b4f-5c3e-450f-8d54-4b05d719d75e,Drew,Cox,Female,1987-05-31,38,yluna@example.com,550.678.1072,4612 Davis Ridge Apt. 631,Thompsonmouth,MA,52204,IT Professional,7839,764,Married,Master's Degree,Basic,2023-04-18,3910,True,True,Friend,11.81
1203e35e-b156-4106-a7ee-44a0ba0b4245,Jonathan,Carpenter,Female,1976-05-30,49,aguilarbryce@example.net,866-630-0636x21051,8704 Christopher Streets,Kathyborough,VI,90655,Lawyer,125481,734,Married,Associate Degree,Standard,2023-07-08,1374,False,False,Website,64.55
12aeab3e-d7bc-47e4-b342-62c38b72ebc4,Kaitlyn,Chaney,Female,1969-05-30,56,cassandradiaz@example.org,629.259.8677x7055,29969 Mark Squares Apt. 700,New John,WI,91650,Accountant,35242,702,Married,Bachelor's Degree,Standard,2024-03-09,1112,False,False,Advertisement,94.31
ed164866-95f0-4c41-9043-197bcc9e6271,Jason,Anderson,Female,1982-05-31,43,thomasgreen@example.org,(913)968-8415,291 Thompson Road,Bryanshire,MI,54722,Self-employed,45857,760,Married,Bachelor's Degree,Standard,2023-09-06,3903,True,True,Website,61.29
148e442a-3c48-4c62-82fc-e6784853d311,Thomas,Estrada,Female,1951-05-31,74,matthew92@example.org,855.528.5870,228 Charlene Fork,West Stephanie,ND,58019,Service Worker,35409,626,Single,Bachelor's Degree,Basic,2022-02-05,2759,False,True,Advertisement,83.24
1fcbc20e-ec9c-4fed-9777-365065d5e44c,Tyler,Brooks,Male,1950-05-31,75,michaelwhitehead@example.net,(947)426-8474x64550,01850 Sarah Neck,Richardport,GU,46457,Accountant,15974,675,Married,Trade School,Premium,2023-08-30,1246,True,True,Other,50.85
e46d788d-a3a4-4d9f-99a6-63ba505f868f,Julie,Morgan,Female,1970-05-31,55,santosluke@example.org,608-986-7974,93788 Bennett Village Suite 465,East Jesus,GU,58724,Driver,115578,652,Single,Master's Degree,Standard,2021-07-04,553,True,False,Other,52.51
2e18ace1-deb7-4fa7-bb40-0eb482a99321,Julia,Ortiz,Female,1999-05-31,26,jamesmendoza@example.org,(462)581-9150,3873 Benitez Causeway Suite 219,Alantown,KS,62529,IT Professional,19902,628,Married,Bachelor's Degree,Basic,2019-04-28,879,False,True,Friend,23.86
8a3a1222-3037-4549-935f-4d486e8a1989,Robert,Weber,Female,1979-05-31,46,emartin@example.com,(397)373-6609x859,7366 Harris Mill Suite 874,Rebeccastad,NV,15766,Lawyer,29595,676,Single,Bachelor's Degree,High-Risk,2020-02-14,870,False,False,Website,35.85
b0bd11fa-3d5d-423e-a32d-162010cedc77,Lauren,Salazar,Male,1949-05-30,76,susan49@example.com,963-995-2574,3721 Jeffrey Harbor Suite 756,Port Mercedesland,OH,99585,Retired,23750,560,Single,Bachelor's Degree,Standard,2022-05-08,1359,False,True,Other,82.95
b25b8a88-5cbd-4146-a6b9-8809bdeaefa0,April,Rivera,Male,1947-05-31,78,qwatkins@example.net,222.790.0059,1736 Pierce Haven Apt. 591,West Kevin,HI,38570,Driver,103292,636,Married,Doctorate,Standard,2021-04-09,1758,True,False,Friend,34.82
17413492-223f-4d3d-9b3b-c70fb23f8691,Michele,Stevenson,Male,1974-05-31,51,igarcia@example.org,+1-933-706-5335x359,628 Jessica Crest,Hendrickshaven,NM,73919,Doctor,71937,674,Married,Bachelor's Degree,Premium,2021-10-30,566,False,True,Agent,87.76
e6543c81-b074-46cd-bac4-df613663aaf6,Crystal,Chen,Male,1975-05-31,50,kimberlybuchanan@example.org,863.809.7739x836,797 Spears Branch,Lake Dawnview,MN,87239,Sales Representative,33624,771,Married,Associate Degree,Standard,2018-09-25,2342,False,True,Agent,87.08
d88318a7-74f7-4673-a4bd-0130a1f31c2f,Janet,Burke,Female,2001-05-30,24,sierrakline@example.net,001-401-707-9322x65278,3059 Lambert Street Suite 671,South Scottborough,OR,72740,Engineer,54320,810,Single,Trade School,Premium,2024-04-16,745,False,False,Friend,13.62
f77e26da-b520-454c-9d86-a5969b4fb2e0,Susan,Dougherty,Male,1993-05-30,32,zmartin@example.net,581-298-7088x40755,65972 Boyd Ways Suite 070,Christopherborough,PR,06457,Consultant,40273,635,Married,Master's Degree,Basic,2021-04-09,1468,True,True,Website,74.14
7b205ffa-6034-44b5-8795-130491590a76,Robert,White,Female,1977-05-30,48,amandastewart@example.net,987.402.7853,9241 Thomas Neck,North Monica,NE,90742,Tradesperson,45818,668,Divorced,Bachelor's Degree,Standard,2019-10-03,772,False,False,Advertisement,70.31
6f742324-3269-419e-ae53-6cc762cc3c87,Austin,Bernard,Male,1989-05-30,36,alyssa06@example.net,883-768-1672x386,67755 Cole Gardens Suite 410,Sherrymouth,NJ,86869,Government Employee,190013,666,Divorced,Doctorate,Premium,2019-04-29,745,True,False,Advertisement,38.56
02a59cb7-d17e-4112-9d63-eb6ac7a1a0d6,Tiffany,Carter,Female,1983-05-31,42,markbryan@example.net,+1-998-481-0855,7845 Soto Cape,East Keithville,AK,38021,Sales Representative,73537,714,Married,Bachelor's Degree,Basic,2019-01-03,3593,True,True,Friend,49.84
e0fd2cf9-37b5-4065-834f-9e634d53c8e7,Brian,Owens,Male,1964-05-30,61,bethany16@example.com,8813611556,404 Alvarado Knolls,North Blakeport,MA,72852,Government Employee,27010,653,Married,Bachelor's Degree,Standard,2020-07-07,1205,False,False,Friend,39.02
e5570c3d-001b-447e-978c-53a7a3ec1dd9,Stacy,Spencer,Male,1966-05-31,59,davidwoods@example.com,001-790-864-9493,803 Clark Forge Suite 472,West Michael,WI,67346,Accountant,64291,727,Married,Doctorate,Basic,2024-10-27,945,True,False,Other,28.55
ed8291e7-7201-46db-8461-ad40f9ce75a8,Colton,Johnson,Female,1971-05-31,54,joebrown@example.com,+1-724-549-6639x0004,8867 Megan Cove,Alejandroshire,MS,14852,Lawyer,45366,707,Married,High School,Standard,2023-07-31,1709,False,False,Agent,88.65
b112a9e8-f08d-4c63-bcfc-3bf5d2822515,Brent,Riley,Female,2004-05-30,21,fclark@example.org,001-281-566-8813,9128 Michael Courts Suite 454,Cruzberg,MN,58066,IT Professional,17946,651,Widowed,Master's Degree,Basic,2020-01-12,1682,False,True,Website,21.48
38b71814-46d2-4eb9-9de0-c4663ce3b21d,Eric,Bailey,Male,1966-05-31,59,crodriguez@example.com,001-687-962-2957,0809 Wilson Fort Apt. 157,South Benjaminview,HI,50656,Engineer,115375,675,Single,High School,Basic,2024-12-22,848,True,True,Advertisement,83.42
6521e3a8-0ed4-44f0-8b4d-a356d6143761,Margaret,Baker,Male,1980-05-30,45,seth65@example.org,841-652-6445x829,1913 Grant Glens Suite 620,Port Amy,ID,58728,Retired,114961,802,Married,Doctorate,Standard,2020-02-19,4871,False,True,Advertisement,30.2
0d66b784-8615-4929-b160-f2c97c88b22b,Philip,Nguyen,Male,1988-05-30,37,larrythompson@example.com,+1-560-774-1464x40261,2555 Miller Flat,Port Shirley,VA,20481,Lawyer,127866,840,Married,Bachelor's Degree,Standard,2024-03-24,2966,True,False,Website,96.88
44b13e22-1f40-4476-b63c-6402b2aaae8e,Jared,Scott,Male,1992-05-30,33,roymichael@example.org,2957425275,808 Holland Pine Apt. 072,Jonesfurt,ID,27439,Administrative Assistant,80456,836,Single,Associate Degree,Standard,2020-07-22,821,False,False,Other,67.54
cb86a011-6b44-438f-97fd-c22b74ef6626,Heather,Lopez,Male,1979-05-31,46,tracymayer@example.net,826.472.7332,6746 Buck Underpass Apt. 946,Bowmanmouth,WV,39065,Business Owner,109371,584,Divorced,High School,Premium,2022-06-30,2698,False,True,Other,66.45
cb6b9b88-52d2-4295-a799-f46898e30acb,Edward,Andrews,Male,1976-05-30,49,catherine31@example.org,(875)972-6684x90536,03161 Nancy Orchard,Carlsonmouth,IA,40138,Engineer,75130,850,Married,Bachelor's Degree,Basic,2018-09-12,552,True,True,Friend,47.54
2c2e7014-4ec5-428f-8cff-76e61aa63d80,Jared,Becker,Female,1988-05-30,37,jaimegarcia@example.com,+1-218-301-6648x02362,895 Charles Knoll,Kimberlybury,OK,63943,Sales Representative,15121,713,Single,Associate Degree,Standard,2022-03-21,700,True,True,Website,44.0
16c342e4-3dec-4328-a975-5c77ba7c2b8e,Clinton,Washington,Female,1978-05-31,47,lisa59@example.org,7662086236,0262 Larry Park Apt. 251,Port Susan,NE,84547,Driver,26699,656,Single,Bachelor's Degree,Premium,2019-02-07,1123,False,False,Other,24.24
ffb96e5e-b4bb-4a81-bf5b-87d2b10b38df,Laura,Sanchez,Female,1993-05-30,32,mosesdavid@example.org,340.215.7997x06298,526 Barnes Landing Apt. 836,Port Peterburgh,DE,38631,Executive,39258,743,Married,Trade School,Basic,2018-09-14,1995,True,False,Advertisement,49.53
8d7fae49-ea6b-4349-8752-f1b4fd42e1f9,Stephanie,Ruiz,Female,1964-05-30,61,brianjennings@example.com,443-290-3909,6260 Smith Fall,Travishaven,GU,43278,Self-employed,44932,741,Married,Bachelor's Degree,Premium,2024-08-28,1532,True,False,Advertisement,96.97
bfd02e27-526d-4995-abcb-57f93ed0f632,Shane,Mills,Female,1962-05-31,63,bryanjackson@example.org,+1-915-422-9322,0149 Andrea Vista Suite 754,Lake Christopher,ND,53168,Administrative Assistant,219978,793,Single,High School,Standard,2023-12-03,1113,False,True,Friend,70.0
785f90d9-01ab-4d03-a606-6ca9631008bf,Michael,Adams,Male,1977-05-30,48,brownlisa@example.net,(946)736-6983,504 Stephens Plains Suite 500,Adkinston,RI,76661,Executive,64066,695,Single,Master's Degree,Standard,2018-10-15,584,True,True,Friend,27.52
c74a45b0-86e5-4016-ab14-f70eecee2b7c,Jacob,Wallace,Male,1981-05-30,44,codykoch@example.org,001-659-280-4333x15696,14601 Vanessa Fords,Jacobchester,GA,23327,Student,79010,584,Married,Master's Degree,Standard,2024-01-28,643,False,False,Advertisement,81.09
a975d7d1-ef76-4f50-a804-571e4c4eb1f6,Patrick,Parks,Female,1970-05-31,55,chrishughes@example.com,(266)433-1614,01717 Carolyn Prairie,Leslieview,AZ,44337,Nurse,42181,752,Married,High School,Standard,2023-09-30,610,True,False,Website,31.54
d63c5229-6b1b-46ca-b50e-4272b0d45133,Cassandra,Walsh,Female,1992-05-30,33,anthony19@example.net,5057673526,76352 Rodriguez Run Apt. 228,Mendozaville,AR,52517,Administrative Assistant,63268,799,Single,High School,Standard,2021-04-23,1129,True,False,Agent,60.89
be6baba3-779b-42b6-9005-3c75a8a3798f,Julia,Smith,Male,1994-05-31,31,bianca35@example.com,574.414.9057x175,799 Benson Springs,Frankville,MD,69565,Engineer,111540,747,Single,High School,Standard,2021-08-29,2261,False,True,Website,52.35
e1f74764-bc78-4e8b-8ad0-1d330bef3808,Roberta,Weber,Female,1973-05-30,52,moralesjessica@example.org,671-351-1142,8454 Gonzales Club,South Charles,WA,62099,Driver,45054,673,Married,High School,Standard,2024-09-05,986,True,False,Agent,91.15
d53765e7-0a96-4e41-82ea-552d339a805a,Nicole,Baker,Female,1953-05-30,72,flemingrichard@example.com,850-385-7034x0117,61301 Emily Mission Apt. 831,South Franciscobury,MD,62121,Student,131339,747,Married,Bachelor's Degree,Basic,2022-07-09,1739,True,True,Other,11.15
99a50d45-ae08-4406-b211-a1c7ef68717d,Michael,Roberson,Female,1994-05-31,31,alexander19@example.org,+1-554-626-0782x41164,1147 Rich Shoals,Benderberg,KY,99184,Executive,31828,791,Married,Associate Degree,Premium,2022-02-08,1519,True,True,Friend,75.24
3ee166db-dd97-4fc2-9087-652aa530230c,David,Farley,Female,1984-05-30,41,newmanpatricia@example.com,(711)368-4603,234 Myers Drive Apt. 746,Markbury,CT,57275,Nurse,74952,707,Married,Bachelor's Degree,Standard,2023-09-04,524,True,True,Website,50.95
82e69b26-0e4d-44c5-bf7c-7e3f0f3f4d60,Joseph,Sparks,Female,1970-05-31,55,jordankimberly@example.net,211-937-1346x3107,576 Daniel Union Apt. 041,Cynthiaview,SC,37657,Engineer,102163,758,Married,Master's Degree,Standard,2021-10-29,4166,True,True,Other,79.47
1898e7bd-96f7-4563-81a7-17c950645912,Mary,Allen,Male,1949-05-30,76,jacqueline59@example.com,469.770.1685,75040 Thomas Corner,New Markfurt,OH,75513,Self-employed,151943,819,Divorced,Master's Degree,Standard,2023-04-15,637,True,False,Friend,46.43
83c9e5e3-e1bc-4cf1-b559-fbd36de9b019,Joseph,Smith,Male,1972-05-30,53,gary05@example.net,+1-850-895-7928x18472,3992 Jones Roads,North Candiceview,AZ,90940,IT Professional,40984,714,Widowed,Bachelor's Degree,Standard,2023-06-16,949,False,True,Agent,96.72
898e3d2b-c248-4f65-9756-232faeff0d59,Sandra,Fields,Female,1963-05-31,62,fthompson@example.net,+1-990-788-0683x1121,223 Stephanie Ferry,Peterfort,DC,45880,Executive,46117,850,Married,Bachelor's Degree,Standard,2018-06-04,556,False,True,Advertisement,73.03
2a7503d7-59c4-4528-a1b6-895eb8ebff64,Hannah,Whitaker,Female,1981-05-30,44,sherri61@example.com,(971)541-3427,57374 Rebekah Courts,Jennifertown,PA,33613,Driver,103120,715,Single,Bachelor's Degree,Standard,2019-09-15,1524,True,False,Agent,45.26
48da7391-7d89-476b-9cd8-ae16cbccfaf8,Scott,Allen,Female,1985-05-30,40,xgreen@example.net,271.799.4250x59253,877 Randall Skyway Apt. 737,Shawnbury,NC,95090,Government Employee,35492,723,Married,Associate Degree,Premium,2022-10-18,4096,True,True,Other,17.76
c060da2e-a8c3-4eab-abc2-bf421de70ea8,Robert,Becker,Female,1983-05-31,42,andersonedgar@example.org,411-613-3010x75350,484 George Dam Apt. 232,New Timothybury,NC,99146,Government Employee,12916,694,Married,High School,Standard,2020-08-29,1647,False,True,Website,76.97
4ad708b0-f078-445d-be8c-71e08954b4a5,Jane,Trujillo,Female,1972-05-30,53,pughkatherine@example.net,001-743-991-3708,9213 Roger Streets,East Nicholas,AR,68116,Student,29914,789,Married,Associate Degree,Standard,2018-06-15,879,False,False,Website,27.55
8c2a22bf-b6a2-430a-93be-3023bec0204f,Wendy,Carlson,Male,1993-05-30,32,gjones@example.net,517.284.4988,4738 Cody Underpass,South Bruce,KS,75849,Driver,47791,728,Single,Bachelor's Degree,Standard,2020-04-10,1410,True,False,Advertisement,71.18
0d2f16ae-21b4-45b5-9f80-d3cba52afc1b,Gary,Kirby,Male,1960-05-30,65,kyle77@example.org,6533558823,082 Zachary Islands,Port Sarahside,KY,65008,Lawyer,54814,792,Married,High School,Premium,2021-10-11,1114,True,True,Other,75.07
0a60df04-eced-400e-82c0-a9c89baee657,Theresa,Gallagher,Male,1996-05-30,29,zachary53@example.com,956-241-5330,6706 Kathy Fort Apt. 191,Terryville,OR,44067,Manager,120216,759,Married,Trade School,Premium,2020-10-07,780,False,False,Agent,62.99
e7532bbf-0577-44fa-875e-f81282bf0adc,Jeffrey,Larson,Female,1981-05-30,44,hharris@example.org,503-277-9170x379,89200 Mercer Land Apt. 072,South Ianview,NV,91304,Accountant,74428,601,Single,Bachelor's Degree,Standard,2020-07-01,713,False,True,Advertisement,99.58
bc449702-0898-48c8-9b34-4cc7e84b8d04,Kenneth,Hansen,Female,1995-05-31,30,xsanchez@example.com,8659299053,07209 Woods Via,Port Jimmouth,AL,70901,Service Worker,51598,808,Married,Master's Degree,Standard,2019-02-06,919,True,True,Friend,52.8
c3604736-eef8-4ffe-bb4d-ec9bb40b1431,Cassandra,Pham,Male,1977-05-30,48,zryan@example.net,245-765-7817x442,51556 Salinas Harbors Apt. 920,Lake Phillipfort,AS,41914,Self-employed,68893,696,Widowed,Bachelor's Degree,Standard,2022-08-14,1373,False,False,Agent,93.68
9404a75a-b426-44da-9913-782e175e29ca,Candice,Sanchez,Male,1990-05-31,35,jonesnicole@example.net,340-658-0670,5484 Theresa Bridge Apt. 400,Jenniferview,PR,47527,Sales Representative,42437,683,Married,Master's Degree,Premium,2020-03-04,558,False,True,Agent,47.58
65a30732-3723-43ff-a7b3-32365cc2e486,Steven,Rice,Male,1975-05-31,50,kennethfaulkner@example.com,(825)460-4899x246,6013 Heather Rapids Suite 118,East Elizabethville,WY,50840,Consultant,64024,675,Single,High School,Premium,2020-11-17,2212,False,False,Website,7.05
d9a0df1f-73cb-4d01-a954-d048547d378f,Erin,Watson,Female,1985-05-30,40,richardsonmark@example.org,931-850-7174x1647,03231 Morales Centers,West Kyle,MS,13561,Self-employed,128832,591,Married,Bachelor's Degree,Standard,2021-04-20,820,True,False,Website,92.86
77f5f5c0-629d-4553-89e5-53f856302564,Jonathan,Carter,Female,2001-05-30,24,swheeler@example.com,001-989-424-4183x28113,479 Kimberly Mount Suite 914,Teresashire,ME,03124,Consultant,101007,824,Single,Master's Degree,Standard,2024-08-19,1369,False,False,Other,76.93
393d3dcf-a64f-42ab-8af5-db5ddcffe5e3,Autumn,Collins,Female,1968-05-30,57,melissa84@example.com,992.548.8780,7649 Schaefer Mission Apt. 534,West Daniel,CT,71020,Driver,28561,767,Married,Bachelor's Degree,Premium,2021-08-04,934,True,True,Agent,28.72
b5f53519-83fd-4c3f-8138-4ee4ee19e7f4,Rodney,Bradford,Female,1993-05-30,32,bparker@example.com,(466)709-1919x35264,76970 Fisher Walks,Floresville,AK,82860,Government Employee,78288,659,Married,Master's Degree,Standard,2021-01-12,2456,False,False,Other,77.43
41cc6ee5-d1e4-4e8c-9507-4b9d35cf5650,Denise,Gross,Female,1951-05-31,74,lauragross@example.net,+1-967-204-4777x14057,0155 Scott Haven,Lake Mariahside,MD,60570,Self-employed,26836,754,Single,Bachelor's Degree,Standard,2024-02-04,611,True,True,Website,93.03
6771e7d9-338b-4a76-ac95-de48fee8fe37,David,Price,Male,1964-05-30,61,tracydodson@example.com,001-484-255-5766x3354,95307 Thomas Street Suite 282,Pricemouth,TX,67021,Accountant,221251,813,Married,Master's Degree,Standard,2024-07-29,2020,True,True,Other,80.92
5fddb74e-7630-4696-b53e-f271e25a5d91,Tyler,Arroyo,Female,1970-05-31,55,mckenzie26@example.com,8366698027,294 Heather Cape Apt. 796,South Michaelfort,NM,61716,Executive,93564,753,Married,Bachelor's Degree,Premium,2023-03-05,837,False,False,Advertisement,70.92
88513051-f296-4d7f-94dc-b142d180c704,Jonathan,Ramirez,Female,1973-05-30,52,fisherkeith@example.org,001-416-736-9507,0169 Michael Ridge,Morenofort,RI,67298,Consultant,68846,713,Single,Associate Degree,Premium,2019-05-27,533,True,True,Friend,71.42
511b61c3-a903-4893-9333-8f17a13922b1,Brian,Santiago,Female,1975-05-31,50,warrenjames@example.net,690-323-7432x6924,69599 David Square,New Melanie,MT,34952,Driver,86192,658,Married,Bachelor's Degree,Standard,2018-09-07,693,True,False,Friend,18.62
452d3ffe-b99f-4c3d-a007-e2d5b6bf2d8d,Carlos,Rodriguez,Female,1988-05-30,37,angelaholder@example.org,265-795-1120x339,6942 Audrey Highway Apt. 837,Nicoleport,FM,21343,Tradesperson,109618,719,Single,Associate Degree,Standard,2022-02-12,737,True,False,Friend,18.72
6d620149-f44a-46e2-80c6-2dbbc5f89d2d,Kevin,Allen,Male,1992-05-30,33,oallen@example.net,+1-350-830-2772x1793,0553 Roger River,West Michelle,SD,83559,Manager,60037,841,Married,Bachelor's Degree,Premium,2020-07-18,2927,False,False,Website,91.19
9f29dbab-1c56-4777-9436-16f1952682b7,Kim,Dixon,Female,1992-05-30,33,jthomas@example.net,879.938.8949x128,774 Kramer Lights,North Kellymouth,MS,92901,Service Worker,25195,770,Divorced,Bachelor's Degree,Premium,2024-07-06,670,False,False,Advertisement,5.35
ca343fce-5573-4244-ad15-75f05c1a8d24,Kristen,Carlson,Female,1971-05-31,54,vedwards@example.com,657-231-8020,07191 Brooke Unions Suite 337,East Robertmouth,NC,13567,IT Professional,167177,760,Single,Trade School,Basic,2020-06-12,870,False,False,Advertisement,18.2
e37740c9-db8c-4efc-8806-33271b6efa61,Randall,Mcbride,Male,1980-05-30,45,anthony93@example.com,811.901.5845,37001 Hill Field,South Michaeltown,AS,65993,Teacher,70291,716,Married,Bachelor's Degree,Standard,2025-05-27,845,True,True,Website,42.54
15d20153-49d5-443d-8469-413764b48563,Adam,Acevedo,Male,1986-05-31,39,nlewis@example.org,+1-470-410-1492x621,06138 Cook Vista Suite 602,Melissaview,IA,45247,Teacher,109969,573,Married,Bachelor's Degree,Standard,2022-03-17,790,False,True,Other,74.01
d9fa9de9-405b-4e6e-8891-6b9a6c819299,Blake,Hill,Female,1956-05-30,69,jmiller@example.net,3047501531,27693 Hogan Throughway Suite 796,Williamsmouth,KS,66354,Business Owner,84796,697,Divorced,High School,High-Risk,2024-04-22,609,False,True,Advertisement,42.22
f8d7a437-b408-49b6-9254-a8d67805d68a,Martin,Hernandez,Male,1972-05-30,53,rbell@example.org,(846)340-6948,4182 Waters Coves Apt. 488,South Brianside,AK,10415,Doctor,57846,756,Married,Master's Degree,Premium,2022-05-20,3413,False,True,Agent,44.9
